2.463725716303721453e-05 9.964902067964340748e-01 1.422083156478474848e+02
2.499758703605660737e-05 9.964646342612731855e-01 1.411778616970550502e+02
2.536318687953302857e-05 9.964388745142876980e-01 1.401548263057920849e+02
2.573413376892055320e-05 9.964129278388613731e-01 1.391392208392426255e+02
2.611050590693317637e-05 9.963867916639458366e-01 1.381309443913487485e+02
2.649238264003123217e-05 9.963604622069021088e-01 1.371298537799229962e+02
2.687984447514919320e-05 9.963339474952273012e-01 1.361362511609113426e+02
2.727297309666815086e-05 9.963072354701956179e-01 1.351496826276561478e+02
2.767185138363620524e-05 9.962803293764368462e-01 1.341702708873999654e+02
2.807656342724130130e-05 9.962532271956747731e-01 1.331979420671923435e+02
2.848719454853903895e-05 9.962259278387999295e-01 1.322326568988937652e+02
2.890383131644004444e-05 9.961984290459283686e-01 1.312743356519204099e+02
2.932656156596035574e-05 9.961707303168357841e-01 1.303229609745758353e+02
2.975547441673871471e-05 9.961428293922294230e-01 1.293784552286815597e+02
3.019066029182477430e-05 9.961147253517812494e-01 1.284407874093594728e+02
3.063221093674176141e-05 9.960864165029746919e-01 1.275099009450314043e+02
3.108021943882855213e-05 9.960579029944209850e-01 1.265857996139093302e+02
3.153478024686402585e-05 9.960291787818583709e-01 1.256682884650581400e+02
3.199598919097872954e-05 9.960002467224541300e-01 1.247574598147220968e+02
3.246394350285780275e-05 9.959711037438677694e-01 1.238532160259965167e+02
3.293874183623897846e-05 9.959417484940012999e-01 1.229555151773201942e+02
3.342048428771109082e-05 9.959121793801843925e-01 1.220643085016999976e+02
3.390927241781611213e-05 9.958823947522177367e-01 1.211795462915615644e+02
3.440520927246009248e-05 9.958523932551621716e-01 1.203011882479950145e+02
3.490839940463724423e-05 9.958221729081782048e-01 1.194291764445188164e+02
3.541894889647168401e-05 9.957917326750970188e-01 1.185634809516559471e+02
3.593696538158168430e-05 9.957610704915393907e-01 1.177040429683547700e+02
3.646255806777058835e-05 9.957301849194487575e-01 1.168508222708405810e+02
3.699583776005035832e-05 9.956990742285543039e-01 1.160037710951946792e+02
3.753691688400108374e-05 9.956677370239369607e-01 1.151628514134827128e+02
3.808590950947254904e-05 9.956361713057561014e-01 1.143280095719019300e+02
3.864293137463241373e-05 9.956043757268825400e-01 1.134992099736155069e+02
3.920809991036570795e-05 9.955723484285127212e-01 1.126764041180977074e+02
3.978153426503199951e-05 9.955400877804492232e-01 1.118595501507770678e+02
4.036335532958382395e-05 9.955075920255463950e-01 1.110486036032161792e+02
4.095368576305293012e-05 9.954748596049471931e-01 1.102435255437339947e+02
4.155265001840909153e-05 9.954418886257443422e-01 1.094442693940472964e+02
4.216037436879723648e-05 9.954086772990273779e-01 1.086507918828610855e+02
4.277698693415831128e-05 9.953752239096818055e-01 1.078630521329723706e+02
4.340261770823906022e-05 9.953415272864902796e-01 1.070810223438711546e+02
4.403739858599772924e-05 9.953075848044327101e-01 1.063046415058888670e+02
4.468146339140972482e-05 9.952733950274279540e-01 1.055338769321751897e+02
4.533494790568032995e-05 9.952389561334572532e-01 1.047686875420222350e+02
4.599798989586997925e-05 9.952042659865497631e-01 1.040090260343677073e+02
4.667072914393833439e-05 9.951693237429569683e-01 1.032548737731740403e+02
4.735330747621258057e-05 9.951341265596185259e-01 1.025061692474373558e+02
4.804586879328771675e-05 9.950986729208631809e-01 1.017628803772786341e+02
4.874855910036317611e-05 9.950629609692397404e-01 1.010249682182366087e+02
4.946152653802362393e-05 9.950269888258285178e-01 1.002923939371066808e+02
5.018492141346982127e-05 9.949907545465909164e-01 9.956511795404367149e+01
5.091889623220637826e-05 9.949542562874071905e-01 9.884310325800106511e+01
5.166360573019242105e-05 9.949174920417288570e-01 9.812631016550221830e+01
5.241920690646350721e-05 9.948804599743340527e-01 9.741470289589415188e+01
5.318585905622962115e-05 9.948431580882338698e-01 9.670824305410860688e+01
5.396372380445778750e-05 9.948055843721794744e-01 9.600689256460100296e+01
5.475296513994566547e-05 9.947677369219325438e-01 9.531061588490774739e+01
5.555374944989367974e-05 9.947296136784493648e-01 9.461937513363227481e+01
5.636624555498216590e-05 9.946912126762563755e-01 9.393313467920233961e+01
5.719062474496269197e-05 9.946525318778502989e-01 9.325185810500261141e+01
5.802706081476875354e-05 9.946135692261545147e-01 9.257550918656852446e+01
5.887573010115519347e-05 9.945743226812934212e-01 9.190405252222262789e+01
5.973681151987339380e-05 9.945347901856407269e-01 9.123745290757869952e+01
6.061048660339010691e-05 9.944949696655261961e-01 9.057567536780516093e+01
6.149693953915812519e-05 9.944548589729967913e-01 8.991868421173421666e+01
6.239635720844605355e-05 9.944144560339804872e-01 8.926644547617252101e+01
6.330892922573712540e-05 9.943737587177798876e-01 8.861892475970125815e+01
6.423484797870318780e-05 9.943327648602737767e-01 8.797608763452444691e+01
6.517430866876372227e-05 9.942914723210091177e-01 8.733790053018674371e+01
6.612750935223828314e-05 9.942498789093038303e-01 8.670432959645404480e+01
6.709465098209993646e-05 9.942079824403821098e-01 8.607534155365101469e+01
6.807593745034086637e-05 9.941657807125091617e-01 8.545090334508495289e+01
6.907157563095615307e-05 9.941232714722491037e-01 8.483098163278555148e+01
